query_id,iteration,icd11_codes,prevalence,etiqueta,ddx_parsed,match_details
,0,"[""8A80.4"", ""DD93.Y"", ""DD90.3"", ""DA61"", ""MD81.4""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Síndrome de vómitos cíclicos | Migraña abdominal | Dispepsia funcional | Úlcera péptica | Dolor abdominal psicógeno,"Síndrome de vómitos cíclicos → 8A80.4 [who_api, 0.0%] → 8A80.4 ;; Migraña abdominal → DD93.Y [who_api, 0.0%] → DD93.Y ;; Dispepsia funcional → DD90.3 [who_api, 0.0%] → DD90.3 ;; Úlcera péptica → DA61 [who_api, 0.0%] → DA61 ;; Dolor abdominal psicógeno → MD81.4 [who_api, 0.0%] → MD81.4"
,0,"[""NR-CARD-003"", ""BC42.0"", ""NR-OTR-015"", ""BC43.5"", ""DB98.3""]","[""N/A"", ""Desconocido"", ""N/A"", ""Desconocido"", ""Desconocido""]","[""unclassified"", ""unknown"", ""unclassified"", ""unknown"", ""unknown""]",Miocarditis pericárdica post‑COVID‑19 | Miocarditis de células gigantes | Síndrome inflamatorio autoinmune sistémico | Cardiomiopatía de Takotsubo | Fiebre Q,"Miocarditis pericárdica post‑COVID‑19 → NR-CARD-003 [nr, 0.0%] → NR-CARD-003 ;; Miocarditis de células gigantes → Miocarditis idiopática de células gigantes [semantic, 0.0%] → BC42.0 ;; Síndrome inflamatorio autoinmune sistémico → NR-OTR-015 [nr, 0.0%] → NR-OTR-015 ;; Cardiomiopatía de Takotsubo → Miocardiopatía de tako-tsubo [semantic, 0.0%] → BC43.5 ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3"
,0,"[""3A20.5"", ""3A21.0"", ""2A3Z"", ""3A20"", ""3A70.Z""]","[""1-9 / 1 000 000"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A""]","[""ultra_rare"", ""very_rare"", ""very_rare"", ""unknown"", ""common""]",Síndrome de Evans | Hemoglobinuria paroxística nocturna | Síndrome mielodisplásico | Anemia hemolítica autoinmune | Aplasia medular,"Síndrome de Evans → Síndrome de Evans [exact, 100.0%] → 3A20.5 ;; Hemoglobinuria paroxística nocturna → Hemoglobinuria paroxística nocturna [exact, 100.0%] → 3A21.0 ;; Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z ;; Anemia hemolítica autoinmune → Anemia hemolítica autoinmune [exact, 100.0%] → 3A20 ;; Aplasia medular → 3A70.Z [who_api, 0.0%] → 3A70.Z"
,0,"[""LD27.01"", ""5B5K.2"", ""NR-GAST-013"", ""DD7Z"", ""NR-GAST-015""]","[""Desconocido"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""common"", ""unclassified"", ""common"", ""unclassified""]",Síndrome de Cronkhite‑Canada | Deficiencia de zinc | Celiquía | Enfermedad inflamatoria intestinal | Enteropatía inducida por medicina tradicional china,"Síndrome de Cronkhite‑Canada → Síndrome de Cronkhite-Canada [semantic, 0.0%] → LD27.01 ;; Deficiencia de zinc → 5B5K.2 [who_api, 0.0%] → 5B5K.2 ;; Celiquía → NR-GAST-013 [nr, 0.0%] → NR-GAST-013 ;; Enfermedad inflamatoria intestinal → Enfermedad inflamatoria intestinal rara [fuzzy_validated_who, 93.2%] → DD7Z ;; Enteropatía inducida por medicina tradicional china → NR-GAST-015 [nr, 0.0%] → NR-GAST-015"
,0,"[""EB20"", ""EF00.Y"", ""NR-DERM-007"", ""FA11.2"", ""FB84.Z""]","[""Desconocido"", ""Desconocido"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""unknown"", ""unknown"", ""unclassified"", ""very_rare"", ""common""]",Síndrome de Sweet | Panniculitis idiopática | Monopatología cutánea | Artritis reactiva | Osteomielitis,"Síndrome de Sweet → Síndrome de Sweet [exact, 100.0%] → EB20 ;; Panniculitis idiopática → Paniculitis nodular no supurativa [semantic, 0.0%] → EF00.Y ;; Monopatología cutánea → NR-DERM-007 [nr, 0.0%] → NR-DERM-007 ;; Artritis reactiva → Artritis reactiva [exact, 100.0%] → FA11.2 ;; Osteomielitis → FB84.Z [who_api, 0.0%] → FB84.Z"
,0,"[""NR-ONCOL-006"", ""NR-ONCOL-005"", ""2C6Y"", ""2B56"", ""2E65.5""]","[""N/A"", ""N/A"", ""<1 / 1 000 000"", ""<1 / 1 000 000"", ""1-9 / 1 000 000""]","[""unclassified"", ""unclassified"", ""ultra_rare"", ""ultra_rare"", ""ultra_rare""]",Carcinoma ductal invasivo | Carcinoma de phyllodes | Carcinoma metaplásico | Angiosarcoma de mama | Paget mamario,"Carcinoma ductal invasivo → NR-ONCOL-006 [nr, 0.0%] → NR-ONCOL-006 ;; Carcinoma de phyllodes → NR-ONCOL-005 [nr, 0.0%] → NR-ONCOL-005 ;; Carcinoma metaplásico → Carcinoma metaplásico de mama [semantic, 0.0%] → 2C6Y ;; Angiosarcoma de mama → Angiosarcoma [semantic, 0.0%] → 2B56 ;; Paget mamario → Enfermedad de Paget del pezón [semantic, 0.0%] → 2E65.5"
,0,"[""NR-INFEC-014"", ""NR-INFEC-013"", ""FC01.8"", ""1B21.0"", ""NR-ONCOL-008""]","[""N/A"", ""N/A"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""unclassified"", ""unclassified"", ""common"", ""very_rare"", ""unclassified""]",Infección protésica por Mycobacterium bovis | Infección protésica crónica | Osteólisis periprotésica | Infección por micobacterias no tuberculosas | Tumor o pseudotumor,"Infección protésica por Mycobacterium bovis → NR-INFEC-014 [nr, 0.0%] → NR-INFEC-014 ;; Infección protésica crónica → NR-INFEC-013 [nr, 0.0%] → NR-INFEC-013 ;; Osteólisis periprotésica → FC01.8 [who_api, 0.0%] → FC01.8 ;; Infección por micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [fuzzy_validated, 90.5%] → 1B21.0 ;; Tumor o pseudotumor → NR-ONCOL-008 [nr, 0.0%] → NR-ONCOL-008"
,0,"[""JB42.1"", ""JA43.Z"", ""JB02.2"", ""JB42.2"", ""MG40.1""]","[""Desconocido"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""common"", ""common"", ""common"", ""common""]",Embolia de suero amniótico | Hemorragia posparto | Atonía uterina | Embolia pulmonar obstétrica | Shock hipovolémico,"Embolia de suero amniótico → Embolia de líquido amniótico [fuzzy_validated, 85.2%] → JB42.1 ;; Hemorragia posparto → JA43.Z [who_api, 0.0%] → JA43.Z ;; Atonía uterina → JB02.2 [who_api, 0.0%] → JB02.2 ;; Embolia pulmonar obstétrica → JB42.2 [who_api, 0.0%] → JB42.2 ;; Shock hipovolémico → MG40.1 [who_api, 0.0%] → MG40.1"
,0,"[""1F2C"", ""CA82.4"", ""1C1B.Y"", ""CA43.2"", ""1G40""]","[""Desconocido"", ""Desconocido"", ""Desconocido"", ""N/A"", ""N/A""]","[""unknown"", ""unknown"", ""unknown"", ""common"", ""common""]",Mucormicosis pulmonar | Aspergilosis pulmonar | Nocardiosis pulmonar | Absceso pulmonar bacteriano | Sepsis/embolismo microvascular,"Mucormicosis pulmonar → Zigomicosis [semantic, 0.0%] → 1F2C ;; Aspergilosis pulmonar → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Nocardiosis pulmonar → Nocardiosis [semantic, 0.0%] → 1C1B.Y ;; Absceso pulmonar bacteriano → CA43.2 [who_api, 0.0%] → CA43.2 ;; Sepsis/embolismo microvascular → 1G40 [who_api, 0.0%] → 1G40"
,0,"[""DC12.0Z"", ""DC11.6"", ""DC31.2"", ""BB20.Z"", ""DB94.1Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Colecistitis aguda | Coledocolitiasis | Pancreatitis biliar | Pericarditis aguda | Hepatitis alcohólica,"Colecistitis aguda → DC12.0Z [who_api, 0.0%] → DC12.0Z ;; Coledocolitiasis → DC11.6 [who_api, 0.0%] → DC11.6 ;; Pancreatitis biliar → DC31.2 [who_api, 0.0%] → DC31.2 ;; Pericarditis aguda → BB20.Z [who_api, 0.0%] → BB20.Z ;; Hepatitis alcohólica → DB94.1Z [who_api, 0.0%] → DB94.1Z"
,0,"[""CA40.20"", ""1D82.Y/CA40.1Z"", ""1B21.0"", ""CA4Z"", ""CA40.0Z""]","[""N/A"", ""N/A"", ""1-9 / 100 000"", ""N/A"", ""N/A""]","[""common"", ""common"", ""very_rare"", ""common"", ""common""]",Neumonía por Pneumocystis jirovecii | Neumonía por citomegalovirus | Enfermedad pulmonar por Mycobacterium avium complex | Infección pulmonar invasiva por Aspergillus | Neumonía bacteriana oportunista,"Neumonía por Pneumocystis jirovecii → CA40.20 [who_api, 0.0%] → CA40.20 ;; Neumonía por citomegalovirus → 1D82.Y/CA40.1Z [who_api, 0.0%] → 1D82.Y/CA40.1Z ;; Enfermedad pulmonar por Mycobacterium avium complex → Infección pulmonar por micobacterias no tuberculosas [semantic, 0.0%] → 1B21.0 ;; Infección pulmonar invasiva por Aspergillus → CA4Z [who_api, 0.0%] → CA4Z ;; Neumonía bacteriana oportunista → CA40.0Z [who_api, 0.0%] → CA40.0Z"
,0,"[""NR-INFEC-021"", ""NR-INFEC-020"", ""1C1B.Y"", ""1B95"", ""1F2C""]","[""N/A"", ""N/A"", ""Desconocido"", ""<1 / 1 000 000"", ""Desconocido""]","[""unclassified"", ""unclassified"", ""unknown"", ""ultra_rare"", ""unknown""]",Estafilococo aureus | Klebsiella pneumoniae | Nocardiosis | Brucelosis | Mucormicosis,"Estafilococo aureus → NR-INFEC-021 [nr, 0.0%] → NR-INFEC-021 ;; Klebsiella pneumoniae → NR-INFEC-020 [nr, 0.0%] → NR-INFEC-020 ;; Nocardiosis → Nocardiosis [exact, 100.0%] → 1C1B.Y ;; Brucelosis → Brucelosis [exact, 100.0%] → 1B95 ;; Mucormicosis → Zigomicosis [exact, 100.0%] → 1F2C"
,0,"[""1G04"", ""4B07"", ""EA00"", ""EA80.Z"", ""EA8Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Sarna | Reacción de hipersensibilidad por fármacos | Exantema viral | Dermatitis atópica | Dermatitis por insectos,"Sarna → 1G04 [who_api, 0.0%] → 1G04 ;; Reacción de hipersensibilidad por fármacos → 4B07 [who_api, 0.0%] → 4B07 ;; Exantema viral → EA00 [who_api, 0.0%] → EA00 ;; Dermatitis atópica → EA80.Z [who_api, 0.0%] → EA80.Z ;; Dermatitis por insectos → EA8Z [who_api, 0.0%] → EA8Z"
,0,"[""2F98&XA6KU8"", ""LA90.40"", ""BA04.Y"", ""NR-REN-004"", ""2F37.Z""]","[""N/A"", ""N/A"", ""Desconocido"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""unknown"", ""unclassified"", ""common""]",Reninoma | Estenosis de la arteria renal | Síndrome de Liddle | Tumor renino productor de renina | Adenoma adrenal,"Reninoma → 2F98&XA6KU8 [who_api, 0.0%] → 2F98&XA6KU8 ;; Estenosis de la arteria renal → Estenosis arterial renal congénita [semantic, 0.0%] → LA90.40 ;; Síndrome de Liddle → Síndrome de Liddle [exact, 100.0%] → BA04.Y ;; Tumor renino productor de renina → NR-REN-004 [nr, 0.0%] → NR-REN-004 ;; Adenoma adrenal → 2F37.Z [who_api, 0.0%] → 2F37.Z"
,0,"[""BC43.Z"", ""BC43.0Z"", ""BC43.01"", ""BB40"", ""4B20.1""]","[""N/A"", ""N/A"", ""N/A"", ""Desconocido"", ""6-9 / 10 000""]","[""common"", ""common"", ""common"", ""unknown"", ""rare""]",Cardiomiopatía de Chagas | Cardiomiopatía dilatada no isquémica | Cardiomiopatía alcohólica | Endocarditis infecciosa | Sarcoidosis cardíaca,"Cardiomiopatía de Chagas → BC43.Z [who_api, 0.0%] → BC43.Z ;; Cardiomiopatía dilatada no isquémica → Miocardiopatía dilatada grave por una mutación en el gen de la lamina A/C [semantic_who, 0.0%] → BC43.0Z ;; Cardiomiopatía alcohólica → BC43.01 [who_api, 0.0%] → BC43.01 ;; Endocarditis infecciosa → Endocarditis infecciosa [exact, 100.0%] → BB40 ;; Sarcoidosis cardíaca → Sarcoidosis [semantic, 0.0%] → 4B20.1"
,0,"[""8E4A.0"", ""9C85.02"", ""8E4A.0"", ""NR-NEUR-012"", ""NR-NEUR-013""]","[""Desconocido"", ""Desconocido"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""unknown"", ""common"", ""unclassified"", ""unclassified""]",Encefalitis anti‑NMDA receptor | Síndrome opsoclonus‑myoclonus | Encefalitis limbíca | Encefalitis anti‑CASPR2 | Encefalitis anti‑MOG,"Encefalitis anti‑NMDA receptor → Encefalitis del receptor NMDA [semantic_who, 0.0%] → 8E4A.0 ;; Síndrome opsoclonus‑myoclonus → Síndrome opsoclono-mioclono [semantic, 0.0%] → 9C85.02 ;; Encefalitis limbíca → 8E4A.0 [who_api, 0.0%] → 8E4A.0 ;; Encefalitis anti‑CASPR2 → NR-NEUR-012 [nr, 0.0%] → NR-NEUR-012 ;; Encefalitis anti‑MOG → NR-NEUR-013 [nr, 0.0%] → NR-NEUR-013"
,0,"[""KA62.0"", ""KA62.3"", ""KA62.8"", ""KA64.0"", ""NR-NEUR-017""]","[""N/A"", ""1-5 / 10 000"", ""Desconocido"", ""Desconocido"", ""N/A""]","[""common"", ""unknown"", ""unknown"", ""unknown"", ""unclassified""]",Síndrome congénito por Zika | Infección congénita por citomegalovirus | Síndrome congénito por rubéola | Infección congénita por toxoplasmosis | Lissencefalia,"Síndrome congénito por Zika → KA62.0 [who_api, 0.0%] → KA62.0 ;; Infección congénita por citomegalovirus → Síndrome de citomegalovirus fetal [semantic, 0.0%] → KA62.3 ;; Síndrome congénito por rubéola → Síndrome de rubéola congénita [fuzzy_validated, 88.1%] → KA62.8 ;; Infección congénita por toxoplasmosis → Toxoplasmosis congénita [semantic, 0.0%] → KA64.0 ;; Lissencefalia → NR-NEUR-017 [nr, 0.0%] → NR-NEUR-017"
,0,"[""4A44.92"", ""4A44.5"", ""4A44.Z"", ""EH65"", ""4A40.0""]","[""Desconocido"", ""Desconocido"", ""N/A"", ""Desconocido"", ""1-5 / 10 000""]","[""unknown"", ""unknown"", ""common"", ""unknown"", ""unknown""]",Vasculitis por IgA | Enfermedad de Kawasaki | Vasculitis infecciosa | Síndrome de DRESS | Lupus eritematoso sistémico,"Vasculitis por IgA → Vasculitis por inmunoglobulina A [fuzzy_validated, 87.5%] → 4A44.92 ;; Enfermedad de Kawasaki → Enfermedad de Kawasaki [exact, 100.0%] → 4A44.5 ;; Vasculitis infecciosa → 4A44.Z [who_api, 0.0%] → 4A44.Z ;; Síndrome de DRESS → Reacción a fármacos con eosinofilia y síntomas sistémicos [fuzzy_validated, 90.3%] → EH65 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0"
,0,"[""1F04"", ""1F02"", ""EB12.Z"", ""NR-DERM-011"", ""EA12""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""unclassified"", ""common""]",Eritema infeccioso | Rubéola | Eritema multiforme | Pityriasis rosea | Síndrome de Gianotti-Crosti,"Eritema infeccioso → 1F04 [who_api, 0.0%] → 1F04 ;; Rubéola → 1F02 [who_api, 0.0%] → 1F02 ;; Eritema multiforme → Eritema multiforme mayor [fuzzy_validated_who, 85.7%] → EB12.Z ;; Pityriasis rosea → NR-DERM-011 [nr, 0.0%] → NR-DERM-011 ;; Síndrome de Gianotti-Crosti → EA12 [who_api, 0.0%] → EA12"
,0,"[""1F54.2"", ""1F54.2"", ""2B31.2"", ""EE80.0"", ""1F24""]","[""1-9 / 1 000 000"", ""1-9 / 1 000 000"", ""1-9 / 100 000"", ""N/A"", ""Desconocido""]","[""ultra_rare"", ""ultra_rare"", ""very_rare"", ""common"", ""unknown""]",Leishmaniasis cutánea | Leishmaniasis mucocutánea | Histiocitosis de células de Langerhans | Granuloma anular | Cromoblastomicosis,"Leishmaniasis cutánea → Leishmaniasis [semantic, 0.0%] → 1F54.2 ;; Leishmaniasis mucocutánea → Leishmaniasis [semantic, 0.0%] → 1F54.2 ;; Histiocitosis de células de Langerhans → Histiocitosis de células de Langerhans [exact, 100.0%] → 2B31.2 ;; Granuloma anular → EE80.0 [who_api, 0.0%] → EE80.0 ;; Cromoblastomicosis → Cromomicosis [exact, 100.0%] → 1F24"
,0,"[""1F52"", ""1C32"", ""1B91"", ""DB98.3"", ""RA01""]","[""<1 / 1 000 000"", ""Desconocido"", ""1-9 / 1 000 000"", ""Desconocido"", ""N/A""]","[""ultra_rare"", ""unknown"", ""ultra_rare"", ""unknown"", ""common""]",Babesiosis | Rickettsiosis de fiebre enrojecida | Leptospirosis | Fiebre Q | COVID-19,"Babesiosis → Babesiosis [exact, 100.0%] → 1F52 ;; Rickettsiosis de fiebre enrojecida → Rickettsiosis exantemática [semantic, 0.0%] → 1C32 ;; Leptospirosis → Leptospirosis [exact, 100.0%] → 1B91 ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; COVID-19 → RA01 [who_api, 0.0%] → RA01"
,0,"[""3B64.14"", ""3A21.0"", ""XH4XG8"", ""NR-HEMAT-011"", ""3A10.Y""]","[""Desconocido"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""N/A"", ""1-9 / 100 000""]","[""unknown"", ""very_rare"", ""very_rare"", ""unclassified"", ""very_rare""]",Púrpura trombocitopénica trombótica | Hemoglobinuria paroxística nocturna | Leucemia mieloide crónica | Trombosis microangiopática asociada a neoplasia | Síndrome hemolítico‑urémico atípico,"Púrpura trombocitopénica trombótica → Púrpura trombótica trombocitopénica [fuzzy_validated, 100.0%] → 3B64.14 ;; Hemoglobinuria paroxística nocturna → Hemoglobinuria paroxística nocturna [exact, 100.0%] → 3A21.0 ;; Leucemia mieloide crónica → Leucemia mieloide crónica [exact, 100.0%] → XH4XG8 ;; Trombosis microangiopática asociada a neoplasia → NR-HEMAT-011 [nr, 0.0%] → NR-HEMAT-011 ;; Síndrome hemolítico‑urémico atípico → Síndrome hemolítico urémico atípico [semantic, 0.0%] → 3A10.Y"
,0,"[""3A20.3"", ""MA16.00"", ""3A20"", ""1F52"", ""3A20.5""]","[""1-9 / 1 000 000"", ""N/A"", ""1-5 / 10 000"", ""<1 / 1 000 000"", ""1-9 / 1 000 000""]","[""ultra_rare"", ""common"", ""unknown"", ""ultra_rare"", ""ultra_rare""]",Hemoglobinuria paroxística fría | Hemólisis por Epstein-Barr | Anemia hemolítica autoinmune cálida | Babesiosis | Síndrome de Evans,"Hemoglobinuria paroxística fría → Hemoglobinuria paroxística por frío [fuzzy_validated, 90.9%] → 3A20.3 ;; Hemólisis por Epstein-Barr → MA16.00 [who_api, 0.0%] → MA16.00 ;; Anemia hemolítica autoinmune cálida → Anemia hemolítica autoinmune [fuzzy_validated, 88.9%] → 3A20 ;; Babesiosis → Babesiosis [exact, 100.0%] → 1F52 ;; Síndrome de Evans → Síndrome de Evans [exact, 100.0%] → 3A20.5"
,0,"[""1F20.0Y"", ""1F2C"", ""1C1B.Y"", ""1F27.Y"", ""NR-ONCOL-011""]","[""N/A"", ""N/A"", ""Desconocido"", ""Desconocido"", ""N/A""]","[""common"", ""common"", ""unknown"", ""unknown"", ""unclassified""]",Aspergilosis pulmonar invasiva | Mucormicosis pulmonar | Nocardiosis pulmonar | Criptococosis pulmonar | Carcinoma bronquiolo-alveolar,"Aspergilosis pulmonar invasiva → 1F20.0Y [who_api, 0.0%] → 1F20.0Y ;; Mucormicosis pulmonar → 1F2C [who_api, 0.0%] → 1F2C ;; Nocardiosis pulmonar → Nocardiosis [semantic, 0.0%] → 1C1B.Y ;; Criptococosis pulmonar → Criptococosis [semantic, 0.0%] → 1F27.Y ;; Carcinoma bronquiolo-alveolar → NR-ONCOL-011 [nr, 0.0%] → NR-ONCOL-011"
,1,"[""DB98.3"", ""1B21.0"", ""1B10"", ""1F20"", ""BB00.Z""]","[""Desconocido"", ""1-9 / 100 000"", ""N/A"", ""Desconocido"", ""N/A""]","[""unknown"", ""very_rare"", ""unclassified"", ""unknown"", ""common""]",Fiebre Q | Micobacterias no tuberculosas | Tuberculosis pulmonar | Aspergilosis | Embolia pulmonar,"Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [semantic, 0.0%] → 1B21.0 ;; Tuberculosis pulmonar → Tuberculosis pulmonar primaria [semantic, 0.0%] → 1B10 ;; Aspergilosis → Aspergilosis [exact, 100.0%] → 1F20 ;; Embolia pulmonar → BB00.Z [who_api, 0.0%] → BB00.Z"
,1,"[""DA42.Z"", ""8A80.4"", ""DA52.Y"", ""DD7Z"", ""DC31.Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""unclassified"", ""common"", ""common""]",Gastritis | Síndrome de vómitos cíclicos | Síndrome de la arteria mesentérica superior | Enfermedad inflamatoria intestinal | Pancreatitis aguda,"Gastritis → DA42.Z [who_api, 0.0%] → DA42.Z ;; Síndrome de vómitos cíclicos → 8A80.4 [who_api, 0.0%] → 8A80.4 ;; Síndrome de la arteria mesentérica superior → Síndrome de la arteria mesentérica superior [exact, 100.0%] → DA52.Y ;; Enfermedad inflamatoria intestinal → Enfermedad inflamatoria intestinal rara [fuzzy_validated_who, 93.2%] → DD7Z ;; Pancreatitis aguda → DC31.Z [who_api, 0.0%] → DC31.Z"
,1,"[""MB26.0Z"", ""NR-NEUR-002"", ""BA00.Z"", ""8B26.5Z/8B20"", ""1C80""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""common"", ""common"", ""common""]",Delirio agudo multifactorial | Encefopatía uremica | Hipertensión encefalopática | Accidente cerebrovascular lacunar | Encefalitis viral,"Delirio agudo multifactorial → MB26.0Z [who_api, 0.0%] → MB26.0Z ;; Encefopatía uremica → NR-NEUR-002 [nr, 0.0%] → NR-NEUR-002 ;; Hipertensión encefalopática → BA00.Z [who_api, 0.0%] → BA00.Z ;; Accidente cerebrovascular lacunar → 8B26.5Z/8B20 [who_api, 0.0%] → 8B26.5Z/8B20 ;; Encefalitis viral → Encefalitis [semantic_who, 0.0%] → 1C80"
,1,"[""MF85"", ""4A44.AZ"", ""CB04.30"", ""4A40.0"", ""1G40""]","[""Desconocido"", ""N/A"", ""Desconocido"", ""1-5 / 10 000"", ""N/A""]","[""unknown"", ""common"", ""unknown"", ""unknown"", ""common""]",Síndrome anti-GBM | Vasculitis ANCA-asociada | Hemosiderosis pulmonar idiopática | Lupus eritematoso sistémico | Sepsis,"Síndrome anti-GBM → Enfermedad por anticuerpos antimembrana basal glomerular [fuzzy_validated, 88.2%] → MF85 ;; Vasculitis ANCA-asociada → 4A44.AZ [who_api, 0.0%] → 4A44.AZ ;; Hemosiderosis pulmonar idiopática → Hemosiderosis pulmonar idiopática [exact, 100.0%] → CB04.30 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Sepsis → 1G40 [who_api, 0.0%] → 1G40"
,1,"[""9A96.Z"", ""9A96.1/FA24.Z"", ""4B20.1"", ""4A62"", ""9B65.1""]","[""N/A"", ""N/A"", ""6-9 / 10 000"", ""1-9 / 100 000"", ""N/A""]","[""common"", ""common"", ""rare"", ""very_rare"", ""common""]",Uveítis granulomatosa | Uveítis asociada a artritis idiopática juvenil | Sarcoidosis ocular | Enfermedad de Behçet | Uveítis viral,"Uveítis granulomatosa → 9A96.Z [who_api, 0.0%] → 9A96.Z ;; Uveítis asociada a artritis idiopática juvenil → 9A96.1/FA24.Z [who_api, 0.0%] → 9A96.1/FA24.Z ;; Sarcoidosis ocular → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Enfermedad de Behçet → Enfermedad de Behçet [exact, 100.0%] → 4A62 ;; Uveítis viral → 9B65.1 [who_api, 0.0%] → 9B65.1"
